site,roll,filename,exif-datetime,filedatetime
2E,R1,NIA_S1_2E_R1_IMAG0165.JPG,2016:10:31 20:27:31,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0166.JPG,2016:10:31 20:29:42,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0167.JPG,2016:10:31 20:31:34,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0168.JPG,2016:10:31 20:32:15,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0169.JPG,2016:10:31 20:32:30,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0170.JPG,2016:10:31 20:33:18,2017:08:31 18:38:47
2E,R1,NIA_S1_2E_R1_IMAG0171.JPG,2016:10:31 20:33:52,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0172.JPG,2016:10:31 20:34:14,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0173.JPG,2016:10:31 20:34:42,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0174.JPG,2016:10:31 20:36:58,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0175.JPG,2016:10:31 20:37:14,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0176.JPG,2016:10:31 20:37:36,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0177.JPG,2016:10:31 20:38:00,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0178.JPG,2016:10:31 20:39:27,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0179.JPG,2016:10:31 20:39:53,2017:08:31 18:38:48
2E,R1,NIA_S1_2E_R1_IMAG0180.JPG,2016:10:31 20:40:08,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0181.JPG,2016:10:31 20:40:51,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0182.JPG,2016:10:31 20:45:31,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0183.JPG,2016:10:31 20:46:20,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0184.JPG,2016:10:31 20:47:15,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0185.JPG,2016:10:31 20:47:40,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0186.JPG,2016:10:31 20:48:40,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0187.JPG,2016:10:31 20:49:17,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0188.JPG,2016:10:31 20:50:47,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0189.JPG,2016:10:31 20:51:37,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0190.JPG,2016:10:31 20:52:55,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0191.JPG,2016:10:31 20:55:32,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0192.JPG,2016:10:31 20:57:11,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0193.JPG,2016:10:31 20:57:39,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0194.JPG,2016:10:31 20:59:58,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0195.JPG,2016:10:31 21:01:02,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0196.JPG,2016:10:31 21:02:24,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0197.JPG,2016:10:31 21:06:52,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0198.JPG,2016:10:31 21:07:23,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0199.JPG,2016:10:31 21:08:36,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0200.JPG,2016:10:31 21:09:06,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0201.JPG,2016:10:31 21:09:52,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0202.JPG,2016:10:31 21:10:16,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0203.JPG,2016:10:31 21:10:32,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0204.JPG,2016:10:31 21:11:27,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0205.JPG,2016:10:31 21:14:10,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0206.JPG,2016:10:31 21:17:39,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0207.JPG,2016:10:31 21:21:32,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0208.JPG,2016:10:31 21:22:06,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0209.JPG,2016:10:31 21:22:58,2017:08:31 18:38:46
2E,R1,NIA_S1_2E_R1_IMAG0210.JPG,2016:10:31 21:23:25,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0211.JPG,2016:10:31 21:24:50,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0212.JPG,2016:10:31 21:25:54,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0213.JPG,2016:10:31 21:46:44,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0214.JPG,2016:10:31 21:47:16,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0215.JPG,2016:11:01 15:39:53,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0216.JPG,2016:11:01 15:40:36,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0217.JPG,2016:11:01 15:45:04,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0218.JPG,2016:11:01 15:56:55,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0219.JPG,2016:11:01 15:57:12,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0220.JPG,2016:11:01 15:57:55,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0221.JPG,2016:11:01 18:28:17,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0222.JPG,2016:11:01 18:28:32,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0223.JPG,2016:11:01 18:28:47,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0224.JPG,2016:11:02 00:08:07,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0225.JPG,2016:11:02 00:12:10,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0226.JPG,2016:11:02 02:05:39,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0227.JPG,2016:11:02 02:05:55,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0228.JPG,2016:11:02 02:07:02,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0229.JPG,2016:11:02 02:07:17,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0230.JPG,2016:11:02 03:06:35,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0231.JPG,2016:11:02 03:11:21,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0232.JPG,2016:11:02 03:11:46,2017:08:31 18:38:43
2E,R1,NIA_S1_2E_R1_IMAG0233.JPG,2016:11:02 05:38:43,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0234.JPG,2016:11:02 10:07:44,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0235.JPG,2016:11:02 18:30:47,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0236.JPG,2016:11:02 18:31:23,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0237.JPG,2016:11:02 18:31:40,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0238.JPG,2016:11:02 18:32:30,2017:08:31 18:38:44
2E,R1,NIA_S1_2E_R1_IMAG0239.JPG,2016:11:02 18:32:45,2017:08:31 18:38:45
2E,R1,NIA_S1_2E_R1_IMAG0240.JPG,2016:11:02 18:34:43,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0241.JPG,2016:11:02 18:35:14,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0242.JPG,2016:11:02 18:36:24,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0243.JPG,2016:11:02 18:44:13,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0244.JPG,2016:11:02 18:44:28,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0245.JPG,2016:11:02 18:45:14,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0246.JPG,2016:11:02 18:45:29,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0247.JPG,2016:11:02 18:51:12,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0248.JPG,2016:11:02 18:51:48,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0249.JPG,2016:11:02 18:56:39,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0250.JPG,2016:11:02 19:04:20,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0251.JPG,2016:11:02 19:05:07,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0252.JPG,2016:11:02 19:16:17,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0253.JPG,2016:11:02 19:18:12,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0254.JPG,2016:11:02 19:18:30,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0255.JPG,2016:11:02 19:18:48,2017:08:31 18:38:41
2E,R1,NIA_S1_2E_R1_IMAG0256.JPG,2016:11:02 19:19:03,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0257.JPG,2016:11:02 19:20:03,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0258.JPG,2016:11:02 19:25:30,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0259.JPG,2016:11:02 19:28:13,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0260.JPG,2016:11:02 19:28:43,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0261.JPG,2016:11:02 19:29:00,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0262.JPG,2016:11:02 19:33:08,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0263.JPG,2016:11:02 19:34:14,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0264.JPG,2016:11:02 19:34:57,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0265.JPG,2016:11:02 19:35:20,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0266.JPG,2016:11:02 19:36:18,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0267.JPG,2016:11:02 19:36:33,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0268.JPG,2016:11:02 19:37:04,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0269.JPG,2016:11:02 19:37:24,2017:08:31 18:38:42
2E,R1,NIA_S1_2E_R1_IMAG0270.JPG,2016:11:02 19:38:11,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0271.JPG,2016:11:02 19:39:42,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0272.JPG,2016:11:02 19:40:56,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0273.JPG,2016:11:02 19:41:25,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0274.JPG,2016:11:02 19:42:44,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0275.JPG,2016:11:02 19:44:35,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0276.JPG,2016:11:02 19:47:38,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0277.JPG,2016:11:02 19:48:05,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0278.JPG,2016:11:02 19:48:39,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0279.JPG,2016:11:02 19:49:04,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0280.JPG,2016:11:02 19:49:38,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0281.JPG,2016:11:02 19:50:46,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0282.JPG,2016:11:02 19:51:30,2017:08:31 18:38:39
2E,R1,NIA_S1_2E_R1_IMAG0283.JPG,2016:11:02 19:52:34,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0284.JPG,2016:11:02 20:00:27,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0285.JPG,2016:11:02 20:01:49,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0286.JPG,2016:11:02 20:05:35,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0287.JPG,2016:11:02 20:06:11,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0288.JPG,2016:11:02 20:10:29,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0289.JPG,2016:11:02 20:13:25,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0290.JPG,2016:11:02 20:18:04,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0291.JPG,2016:11:02 20:41:20,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0292.JPG,2016:11:02 20:42:56,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0293.JPG,2016:11:02 20:44:57,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0294.JPG,2016:11:02 20:46:17,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0295.JPG,2016:11:02 20:46:48,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0296.JPG,2016:11:02 20:47:40,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0297.JPG,2016:11:02 20:48:21,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0298.JPG,2016:11:02 20:48:55,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0299.JPG,2016:11:02 20:49:13,2017:08:31 18:38:40
2E,R1,NIA_S1_2E_R1_IMAG0300.JPG,2016:11:02 20:50:37,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0301.JPG,2016:11:03 06:12:27,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0302.JPG,2016:11:03 06:19:00,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0303.JPG,2016:11:03 06:22:57,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0304.JPG,2016:11:03 16:38:46,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0305.JPG,2016:11:03 17:28:10,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0306.JPG,2016:11:04 02:02:04,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0307.JPG,2016:11:04 02:07:44,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0308.JPG,2016:11:04 02:15:42,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0309.JPG,2016:11:04 02:16:00,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0310.JPG,2016:11:04 02:16:18,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0311.JPG,2016:11:04 02:20:20,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0312.JPG,2016:11:04 02:27:01,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0313.JPG,2016:11:04 02:30:13,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0314.JPG,2016:11:04 02:31:17,2017:08:31 18:38:37
2E,R1,NIA_S1_2E_R1_IMAG0315.JPG,2016:11:04 02:35:55,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0316.JPG,2016:11:04 18:27:32,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0317.JPG,2016:11:04 19:14:50,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0318.JPG,2016:11:04 19:38:51,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0319.JPG,2016:11:04 19:39:52,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0320.JPG,2016:11:04 19:40:32,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0321.JPG,2016:11:04 19:54:23,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0322.JPG,2016:11:04 19:54:59,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0323.JPG,2016:11:04 19:55:34,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0324.JPG,2016:11:04 19:55:49,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0325.JPG,2016:11:04 19:56:21,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0326.JPG,2016:11:04 19:56:54,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0327.JPG,2016:11:04 19:58:32,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0328.JPG,2016:11:04 20:26:36,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0329.JPG,2016:11:04 20:27:02,2017:08:31 18:38:38
2E,R1,NIA_S1_2E_R1_IMAG0330.JPG,2016:11:04 20:54:33,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0331.JPG,2016:11:04 22:34:57,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0332.JPG,2016:11:05 00:18:41,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0333.JPG,2016:11:05 19:31:03,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0334.JPG,2016:11:05 19:31:34,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0335.JPG,2016:11:05 19:35:34,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0336.JPG,2016:11:05 19:36:34,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0337.JPG,2016:11:05 19:37:37,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0338.JPG,2016:11:05 19:41:46,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0339.JPG,2016:11:05 19:42:03,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0340.JPG,2016:11:05 19:42:52,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0341.JPG,2016:11:05 19:43:22,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0342.JPG,2016:11:05 19:43:54,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0343.JPG,2016:11:05 19:45:53,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0344.JPG,2016:11:05 19:47:24,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0345.JPG,2016:11:05 19:56:01,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0346.JPG,2016:11:05 19:56:27,2017:08:31 18:38:35
2E,R1,NIA_S1_2E_R1_IMAG0347.JPG,2016:11:05 19:57:10,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0348.JPG,2016:11:05 19:58:26,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0349.JPG,2016:11:05 19:59:39,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0350.JPG,2016:11:05 20:03:28,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0351.JPG,2016:11:05 20:08:09,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0352.JPG,2016:11:05 20:12:02,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0353.JPG,2016:11:05 20:15:04,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0354.JPG,2016:11:05 20:46:57,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0355.JPG,2016:11:05 20:47:49,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0356.JPG,2016:11:05 20:49:57,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0357.JPG,2016:11:05 20:50:20,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0358.JPG,2016:11:05 20:51:03,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0359.JPG,2016:11:05 20:51:48,2017:08:31 18:38:36
2E,R1,NIA_S1_2E_R1_IMAG0360.JPG,2016:11:05 20:52:08,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0361.JPG,2016:11:05 21:02:32,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0362.JPG,2016:11:05 21:03:10,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0363.JPG,2016:11:05 21:11:50,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0364.JPG,2016:11:06 15:58:20,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0365.JPG,2016:11:06 18:05:27,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0366.JPG,2016:11:06 18:07:57,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0367.JPG,2016:11:07 01:14:19,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0368.JPG,2016:11:07 01:21:02,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0369.JPG,2016:11:07 01:21:46,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0370.JPG,2016:11:07 01:23:09,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0371.JPG,2016:11:07 01:24:43,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0372.JPG,2016:11:07 01:26:41,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0373.JPG,2016:11:07 01:27:00,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0374.JPG,2016:11:07 01:28:27,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0375.JPG,2016:11:07 01:29:22,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0376.JPG,2016:11:07 01:29:56,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0377.JPG,2016:11:07 01:30:24,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0378.JPG,2016:11:07 01:31:49,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0379.JPG,2016:11:07 01:45:06,2017:08:31 18:38:33
2E,R1,NIA_S1_2E_R1_IMAG0380.JPG,2016:11:07 01:47:06,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0381.JPG,2016:11:07 01:53:47,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0382.JPG,2016:11:07 17:53:22,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0383.JPG,2016:11:07 18:08:59,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0384.JPG,2016:11:07 18:11:05,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0385.JPG,2016:11:07 18:11:20,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0386.JPG,2016:11:07 20:04:01,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0387.JPG,2016:11:07 20:23:42,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0388.JPG,2016:11:07 20:24:56,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0389.JPG,2016:11:07 20:42:37,2017:08:31 18:38:34
2E,R1,NIA_S1_2E_R1_IMAG0390.JPG,2016:11:07 20:44:14,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0391.JPG,2016:11:07 20:46:50,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0392.JPG,2016:11:07 20:51:20,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0393.JPG,2016:11:07 20:53:27,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0394.JPG,2016:11:07 20:53:54,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0395.JPG,2016:11:07 20:54:18,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0396.JPG,2016:11:07 21:55:44,2017:08:31 18:38:30
2E,R1,NIA_S1_2E_R1_IMAG0397.JPG,2016:11:07 22:15:11,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0398.JPG,2016:11:07 22:29:11,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0399.JPG,2016:11:07 22:30:10,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0400.JPG,2016:11:07 23:22:27,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0401.JPG,2016:11:07 23:39:30,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0402.JPG,2016:11:07 23:39:45,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0403.JPG,2016:11:07 23:51:25,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0404.JPG,2016:11:07 23:52:14,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0405.JPG,2016:11:07 23:57:25,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0406.JPG,2016:11:08 13:43:08,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0407.JPG,2016:11:08 13:43:24,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0408.JPG,2016:11:08 13:46:35,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0409.JPG,2016:11:08 13:46:57,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0410.JPG,2016:11:08 13:47:54,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0411.JPG,2016:11:08 17:39:42,2017:08:31 18:38:31
2E,R1,NIA_S1_2E_R1_IMAG0412.JPG,2016:11:08 17:44:07,2017:08:31 18:38:32
2E,R1,NIA_S1_2E_R1_IMAG0413.JPG,2016:11:08 17:44:41,2017:08:31 18:38:32
